RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024
394486,72,"Columbia, SC",msa,SC,1005.9017817049279,1005.6839165864138,1014.3488129860706,1021.0401708097127,1025.7926518890956,1027.8482992560928,1032.9622004365683,1036.2338950872152,1035.9210815604815,1034.6676148218064,1037.8570587342606,1040.170205188326,1042.758984865355,1043.922479388414,1046.1494787407325,1050.2376078253708,1054.1154379786697,1058.819941562401,1057.9748536686989,1057.7043218848787,1054.3406051870115,1057.6692007483873,1060.3504929906646,1061.8490620224038,1058.187318502946,1064.8905978357432,1075.651669979223,1087.8558357677834,1089.7715378085686,1094.2121607150377,1099.1285756440686,1103.8911297408629,1098.9734794896356,1099.5864504623146,1096.8619403937848,1103.7063645497722,1106.753274881255,1116.285461308953,1125.2019214883524,1131.0106447048574,1134.5744046947125,1136.794242273958,1137.0482866676275,1140.8087718357738,1138.4918333748287,1143.4885185208375,1145.6149165691038,1154.6790094059259,1160.5039969573431,1167.350426621545,1172.6182007543407,1179.3827264539439,1183.642098449938,1191.190595702347,1194.6336042482758,1195.5105086309559,1192.1397476656068,1186.9775881656387,1190.648972728286,1192.425978112069,1203.0142956231778,1211.8946029477613,1225.2417230731967,1233.7658735736206,1242.711112,1251.9438727936576,1256.7562695545466,1258.2290084068807,1254.8839712508955,1263.568368,1265.4038406740406,1265.2855016685046,1268.847337597571,1284.7726108755194,1309.624776314433,1323.6987750465894,1337.0757702241026,1354.137716498152,1363.579547440399,1379.839185397067,1388.456695538952,1413.0487231253317,1423.544966297225,1436.0310077741215,1438.4827838649155,1443.9679644957575,1453.2634993771555,1472.5214040511619,1495.6585553738084,1512.0968087737142,1527.2356057044979,1526.2701556904108,1530.4172425038116,1540.127659163931,1555.8058804286582,1575.1611479807757,1578.6897591251814,1592.9416528432644,1597.8290015179007,1612.5256167454656,1627.2567158852064,1650.5370902359398,1666.3604343908808,1671.7975249922117,1683.320254376194,1682.152677009473,1690.2058365001635,1685.120073744931,1689.4022106232667,1690.3780352187248,1692.5153289636867,1709.9442482808151,1723.606884010756,1735.784428047577,1737.2551351813993,1737.2606349226614,1741.847479609761
753906,73,"North Port, FL",msa,FL,1441.423010078709,1444.085099669982,1450.4863420911631,1453.3010105873084,1459.1623001110913,1457.2350636464491,1467.2996168156571,1470.931400159295,1490.2811081167004,1498.8794739818811,1515.4073839567964,1513.0454499194866,1513.030486478916,1511.2645713463257,1525.9742871611436,1521.6314117689706,1521.4370583329094,1507.9454341889495,1517.8101983588165,1524.111241441233,1527.906808342229,1535.5510029585032,1544.2605092064518,1574.1121571110523,1575.0241645868407,1579.0358347752538,1571.7327477895471,1585.534939947458,1580.196438893931,1584.5577248442328,1580.2138282746382,1585.6206982997842,1587.1321207950396,1604.6729211862207,1620.3935239821528,1635.5131922743817,1637.4662283081993,1645.031330464883,1639.7465324769357,1631.716887068863,1631.3328202262187,1638.8786347319924,1651.2085287398195,1651.0277851608034,1658.3536830754704,1666.3336913014482,1681.3648275174542,1694.8623599231794,1700.4920552137087,1702.5581724928456,1702.8189820442474,1706.531492189869,1706.236190900891,1706.6033305065123,1715.7413047828006,1727.6441857678765,1735.3635639982556,1738.0229628371176,1753.4353521720661,1768.144665564968,1783.1409349558414,1773.5863730984784,1761.089503493699,1748.573913070273,1753.365153364798,1761.9893398554968,1787.4553589818952,1805.085872948102,1832.8566193079528,1845.9942030112456,1884.781127832755,1909.5704021179686,1930.5495006539059,1934.6093807372145,1948.356986666877,1976.8394987618199,2022.4214484439146,2078.9817720621836,2141.7591370959603,2209.4185311227516,2273.172788235574,2323.347649281953,2343.5567592271964,2388.513921081908,2429.305690392185,2473.654538880844,2478.9286699580616,2513.024313116545,2540.830985683701,2585.4156534163453,2605.084939,2604.0312487296433,2591.2906482857748,2597.821013936139,2628.3012879257476,2658.3069396414676,2649.9485717299754,2661.894059827457,2665.9980441243456,2689.7243768474646,2683.5595072292176,2673.8224112450653,2681.1610710487557,2684.075795310183,2695.4489003407607,2681.114305796997,2684.254863876493,2696.404337913352,2707.5073389362524,2698.305650113316,2687.359329104848,2684.993184330471,2699.4605174902076,2711.9900868598156,2707.8253021965947,2713.6014232093003,2717.394149089103
845158,74,"Dayton, OH",msa,OH,808.2969632986759,807.3853641,807.7421839013012,811.3277135785372,822.1536881779589,825.7619306576121,830.1856833306458,829.4664733291646,828.9997854322919,826.7036317393066,825.7227357158968,827.4387318704769,827.5616585976633,832.4654343196327,842.8640184348673,849.9234518590988,858.4596049924944,856.9747404,863.5108000022888,860.0427440017689,856.8724449029086,849.5716520945442,849.0525199952474,847.4135432498767,849.4472010426097,854.0614243730848,865.4747615341312,873.1927201627277,881.9835176314704,885.5852424933488,894.0160752251065,894.5407533076831,896.6452664164849,892.0611991,889.2961730509047,890.3783243338614,892.4123355,896.7436350046382,903.4686526724482,910.8371344210474,919.8316636658554,923.0708972931421,926.0016802850433,927.5420526052612,931.1351219959988,931.3845390581812,929.7243067745563,928.5060081068641,932.1031964137027,935.4803661959037,944.9138325965708,949.8116064226332,957.1265187382842,958.2936753795141,965.7513010059869,973.2641934046292,977.1157646325805,977.2476024258679,979.0723504740787,978.2062760955037,981.9529511130646,986.7288223546742,997.2063962,1003.6822458262316,1009.3653658235108,1014.6978010883223,1023.9696182282358,1027.879558370027,1032.8974146109065,1035.8245113521048,1042.9066206183147,1049.5488032668168,1056.0805689091967,1059.8901782163305,1066.5602036835846,1077.1372138005474,1091.0882509545963,1109.757711996592,1122.604620776918,1133.675605775723,1146.7191353008914,1158.3746709852853,1163.3632986934415,1161.378323,1159.1623238539657,1172.7689057803411,1182.2121878130863,1200.1455484407195,1203.7197066944216,1212.2633584440973,1223.836552279647,1232.9602942473011,1242.7475123387449,1245.6471006835966,1254.062275263981,1253.3006155775963,1254.491639845549,1257.9884016253786,1270.5612793429818,1285.8078103660835,1302.7227182762188,1310.451389796714,1318.9480847440368,1324.1459241887744,1339.3178623339345,1339.4661890895536,1343.2038083349082,1343.2718201322657,1355.6122743801702,1359.4832138323281,1372.2412922199676,1378.147543767453,1391.8020401433785,1390.0695066782223,1399.557396188572,1401.8677867834742,1411.677822400714
394457,75,"Charleston, SC",msa,SC,1259.3264650796104,1268.0916376859755,1278.451700495406,1279.2073369845978,1285.2922650669266,1297.2196573159329,1312.878218073677,1315.0774302536247,1319.1928250786323,1319.1944949407314,1324.5931422318645,1321.6291653064477,1324.1099108247229,1332.1883285159217,1345.2616037053358,1353.7249869170823,1360.0437647323593,1372.518719719064,1384.215890536693,1388.8855441683647,1388.5396147305692,1389.3139637149507,1387.3655301775277,1380.526331467333,1387.755294387737,1398.0702536081476,1412.7149020560023,1421.401894670615,1434.0146437991448,1442.7586109296474,1447.4340289789288,1446.395350114344,1447.5071090703636,1444.7551157856499,1449.4443273169595,1459.8436678144333,1458.645181509197,1464.6692930669633,1466.5165256923187,1484.440146789828,1491.6032973708977,1496.3918525041001,1499.262688335724,1502.2138011476106,1506.648965151949,1506.1004962094785,1509.183941014517,1511.375652138621,1523.0625997155619,1536.1679416883296,1545.9042292540714,1543.6848774125692,1551.157658961954,1558.6847650757734,1573.141160367628,1567.6684846715416,1571.040057526076,1559.5548122508271,1564.1395625539674,1566.2218740789422,1577.14562,1585.6524990033492,1588.1780826967047,1596.2871531679987,1603.2050196930911,1618.599667056219,1631.972539490004,1642.2745542962768,1645.0396241673366,1654.915970536674,1665.3548108346872,1674.5265021714881,1689.4669186594901,1701.4568031544993,1729.678923556229,1750.725632703394,1782.0947430974993,1809.1283968021753,1839.3754344827635,1854.4476537856203,1869.4184983161326,1868.162132146952,1897.6718739327453,1905.7988058125247,1930.7865468024463,1940.289710261506,1976.3088502950097,2012.1639037535283,2051.502087909588,2071.032899776955,2085.7782003343104,2093.6417695149626,2112.564115924509,2152.9201056778825,2154.409364242644,2169.624439981523,2155.863128734272,2187.3829612913573,2209.0041983134524,2245.135462919905,2279.955254499699,2290.3579816755932,2302.9910263106603,2302.380523843269,2307.004408,2313.3033241640132,2297.0386139281713,2311.5973122277965,2319.403698738604,2360.0463512618376,2374.736621189442,2392.043927817726,2401.822185278666,2429.496520626188,2438.808605386742,2449.1359503312074,2452.3167817811664
394648,76,"Greensboro, NC",msa,NC,1008.5104707838874,1015.0815615575814,1016.7952633885211,1029.5672379009845,1035.5763518623357,1043.2675390965233,1042.6416937913962,1040.5617834193981,1040.945788744712,1041.0406460205788,1043.5524855902247,1044.1031111953357,1044.784341791562,1049.6564760073231,1051.6963513403928,1056.554185,1063.2532385997797,1065.0623888841299,1070.4961038645943,1073.6101557233726,1077.4189671006543,1077.20546,1072.862586413975,1071.0715287942794,1073.813461,1081.034631463246,1096.0829224850354,1104.3944326099618,1107.9523540818561,1109.6290672406467,1114.055795238941,1118.6203576702362,1116.163357178304,1115.162289962292,1110.7188671236747,1114.3654664718015,1113.031980088173,1126.7252201335143,1134.5749507750709,1147.6950540825928,1147.0939096585203,1151.632748631872,1156.0921666226188,1164.5587207434544,1166.4670753703765,1167.2403712179425,1167.1847175736807,1168.7161925825067,1176.7498152688984,1177.9408894930434,1191.4125451097448,1196.612334432443,1212.1888650096248,1213.6884631647752,1217.8083305950308,1215.9820723818784,1218.7503783774328,1224.422823195605,1234.485056002123,1240.0568781331579,1240.9067167871747,1244.506368000004,1250.953631099031,1262.7131968290448,1269.0697649718095,1282.2144940583146,1287.4339588160765,1303.6376198573487,1307.710116493483,1322.6760297873163,1325.9724601065204,1336.7189795024185,1337.550764195292,1349.3132215530832,1370.1458511416706,1388.9445299170013,1409.9856163207087,1425.6886801702592,1455.0411962030842,1475.139601,1488.851083479217,1494.574002728389,1510.7075396336168,1517.5682251996013,1530.5650373999028,1539.7123656839726,1559.6430230575793,1575.0319030298404,1585.326030318084,1595.6823042467686,1612.298643509444,1625.7272019526079,1650.4805561450673,1658.3512965044172,1663.2998422677638,1662.894721259798,1674.7613168680614,1694.5255873438305,1703.7195938708528,1715.5899353260259,1724.9559393691704,1745.2828799696158,1749.0887761458757,1743.9737297617075,1742.0053304300927,1745.6090540755722,1758.7344647785458,1762.9876129036213,1767.523226445551,1776.5612731180352,1789.6167301960152,1813.3734394165829,1828.9191462528763,1844.3226864766966,1845.0960355038185,1845.686827397555,1843.672689478178
395134,77,"Stockton, CA",msa,CA,1478.1723501579227,1488.0655408873333,1509.2432312305896,1529.7203155070706,1550.0060527899977,1560.8231247469002,1569.7489275337387,1581.2277694440568,1582.2228552473641,1597.3859125294134,1595.0565660332989,1608.8332021248934,1607.9285539102802,1623.975047664024,1637.7477620039042,1648.8711370214098,1666.7607670320388,1684.682474713449,1707.6736732707323,1711.1538367807234,1716.2648840653897,1724.9703940386762,1732.1509731875299,1739.7572384426269,1742.5321540210407,1758.303412,1765.5135049130301,1785.853646110344,1794.7195344407498,1812.9461675893078,1828.5642399772837,1849.9667026028173,1855.5731501472785,1856.878465739691,1849.9517517215327,1853.8595288066101,1853.045795434905,1868.868403545457,1886.8119470809017,1902.029749494269,1917.027750876945,1923.392053934733,1944.8683250336078,1955.183747354856,1962.723290344827,1952.8760118417604,1964.9142007544017,1968.7932161268784,1971.3683341849473,1959.679705918059,1972.6115632145898,1984.6715170493082,2002.6542471515247,2009.111326706425,2031.1960005057335,2038.036314846351,2044.5572192897873,2043.475199586228,2044.227854759849,2049.2709267687615,2063.0877352927055,2079.7965456283155,2092.6640698786664,2089.0952125164054,2098.3301635509392,2106.012709002435,2125.7093152500674,2152.255576236303,2177.0741995611916,2221.876663077636,2241.4434920638755,2268.822475931653,2271.1067653198043,2290.199677766495,2320.480514433918,2359.4679331891125,2402.713696105075,2441.325641854938,2470.3542348564433,2497.5394311260548,2505.7609700933713,2511.238325535807,2506.0101317537496,2520.8688588865302,2534.5485413029032,2560.630060526997,2575.0121144225504,2611.326522039808,2615.3044122218894,2620.901900850321,2615.8212107028185,2626.675378,2624.6669083501947,2619.248920685458,2613.736281000153,2609.7454731580538,2616.475859175591,2617.553821535303,2631.0992435389785,2628.809158146239,2646.2939622468784,2675.285650419017,2699.6041407983084,2712.7131437373305,2717.9926852736253,2722.6645793046464,2717.949999354961,2703.934308,2708.342126048233,2725.855150574031,2736.5986789469503,2748.905962,2755.1014526011813,2781.320779442125,2793.544787614069,2805.5176424335277,2815.425640033949
394440,78,"Cape Coral, FL",msa,FL,1134.0093451514338,1141.7821367944875,1147.9864211819718,1161.2987671795092,1172.948081,1191.3781258434185,1203.021525809639,1212.0634640071341,1222.1632354501478,1231.736794835346,1251.857890954456,1260.6401466060195,1275.2956805660435,1267.3981632087775,1270.2566080965291,1274.4117793756702,1286.124621553364,1292.8541942058728,1298.3045968880597,1300.0005972839076,1305.7778777586734,1302.8745746199736,1306.3124561019272,1306.1320897630212,1317.7009542458184,1326.744070316198,1334.3130213251864,1338.8609066205513,1343.0979459175535,1343.4711301820612,1344.4965090009798,1346.2550897078422,1353.2722974518683,1359.960418594147,1365.625870501803,1376.5000601098855,1386.3415009572784,1396.265160497109,1397.7610065958606,1394.9253521106623,1396.3095277334605,1401.4578531230293,1407.820079324952,1425.0082464991895,1425.5893167771426,1430.9669652764799,1421.5559822596229,1424.735362637866,1429.586946,1436.288234460511,1438.6601500566671,1445.3740286601187,1450.3231883410253,1463.3529820565714,1466.4080480346427,1467.180493823656,1466.5362128617385,1464.0621573371984,1474.406951376834,1478.742307166626,1488.457216397168,1487.0016792438598,1487.054237870264,1480.995386089779,1488.2493862080512,1499.9772623833617,1524.2808714216167,1538.1871790202931,1559.4517259806155,1578.352886972975,1595.7538694941436,1603.6252242412709,1606.830619297775,1624.7713435311216,1651.1705956766402,1683.307364100319,1718.906026453098,1757.438807315376,1797.1009975508643,1845.8818436556494,1889.5204395473716,1932.1570787256624,1977.8633457014441,2030.6058457844233,2067.5398494285287,2083.5156894904844,2089.794565767776,2107.327073790018,2147.824852,2180.743232434008,2228.5482612480864,2235.713077979834,2241.9242057765987,2276.18295,2307.814887602173,2341.7917474568853,2334.166380288041,2342.49359,2368.4880313753683,2375.637672308306,2376.9595248048754,2358.856071263904,2362.7325367176268,2371.5882788512845,2375.3325353666855,2380.0423531784354,2370.3193115113654,2383.934560094563,2385.0089852918204,2385.5684425899776,2372.5977607902364,2347.1915917385004,2352.3717992056736,2346.838915480587,2355.2633000694186,2350.4459264628103,2360.1029101373183
394399,79,"Boise City, ID",msa,ID,1038.8431855145077,1045.8978842314325,1054.8490640733753,1064.2689563618333,1081.2500975728049,1090.425643286104,1101.624974,1102.4994751508632,1104.9583590853954,1099.1103468428007,1095.555402012842,1094.2639047622033,1101.4989212862008,1113.2535320829736,1126.4307277818975,1143.0697291825547,1158.066362562648,1174.6653360135708,1184.8741203090278,1189.7186477172536,1187.2712533413314,1184.6192990819015,1172.1906728848471,1168.7935058365897,1168.9021823747023,1183.0687681344568,1206.865345,1231.1283007263569,1256.2868988929454,1268.385650106548,1281.685739433956,1285.8345876543722,1287.319205126798,1280.7017473921023,1275.1517423202934,1268.8977305727371,1277.8052684143292,1296.5170273922527,1316.5504598177554,1332.1151309265897,1348.5460468230842,1372.880251772284,1388.0550586825284,1393.9459871324118,1390.8657644257169,1388.3790458076162,1388.9617820297972,1386.5182227820005,1393.3855900214937,1402.3061921667006,1427.937763,1445.5226228334589,1462.2318983293953,1474.0332163017406,1481.289741619801,1489.326222480116,1486.4629467908949,1486.977794190371,1481.7601076330259,1479.2313791533243,1489.8470811351121,1503.2753189924883,1527.0048428873447,1526.3426582297116,1531.8981512222324,1537.8262585767193,1558.5927711859188,1580.9687195739245,1598.360313769488,1623.9104927864416,1642.8107565631246,1674.1571053339349,1693.434316699888,1722.6724594564096,1761.5585135777321,1805.9225948805445,1851.5790218985142,1887.9384941289713,1925.474050865284,1954.6367883768835,1966.1089553523202,1961.0543609463832,1962.5744615245264,1947.804412420414,1949.3490265918324,1955.1636932013002,1984.3821512991094,2022.2335264175067,2046.6735836298235,2068.8766526405498,2078.343612380014,2089.5114644689816,2080.4216372184896,2060.1198282568944,2033.4038115325122,2008.5667175838569,2010.2971987570595,2017.3128802651297,2047.154442322007,2064.489805065988,2082.5693556676606,2087.072612023174,2089.350852730022,2089.527428087738,2092.9999212197517,2085.9509056411976,2073.228788416608,2055.8676107424308,2052.1273388807404,2070.0527042204753,2100.0941129267626,2127.147692305747,2148.3453147434125,2164.3770224810314,2168.8184421187866,2168.6523659505738,2154.3096065236277
394484,80,"Colorado Springs, CO",msa,CO,1255.0005499403892,1262.038438261298,1267.8247907892453,1271.9090860877052,1284.8823698946287,1294.7787942641262,1303.8983445723268,1308.6429376542283,1307.6353953684536,1310.9142153122464,1311.5629846906422,1309.4796526129903,1311.2954025223546,1315.7866997866195,1330.7903172438582,1350.628511250692,1364.367114167444,1380.5952648108068,1382.1192535269815,1392.6379583341043,1393.667093747757,1399.2756122369553,1392.8720212047774,1390.4338361971597,1397.6001095402514,1416.203092946566,1437.5768053846136,1455.1138486020757,1462.8694638426534,1471.6366116521897,1473.625443168733,1483.9433525516977,1489.661529023944,1490.0690817263323,1488.3123880422622,1491.2542854859205,1508.522256,1517.985506,1533.2852582629203,1545.333991519772,1560.904259269579,1565.2189266907121,1564.8429713433547,1562.4503316406372,1560.868884638203,1555.158157718372,1557.7235241676483,1559.3355738099258,1575.0970821586293,1593.4429481375473,1612.0539804922464,1622.3827053845241,1628.965909652522,1639.9732169804859,1645.9125598655683,1646.9521898033595,1647.7251644440687,1652.9282902473733,1655.2348349381837,1658.2829108886417,1669.3396527075756,1683.6993641299593,1697.7075046528619,1705.8213303268774,1710.4385330114303,1717.1266306623054,1724.3595162441543,1743.5666439562451,1757.581050091024,1769.3738548336441,1777.6225462938653,1786.273337322196,1797.7528795909552,1814.3159884250408,1835.413643900711,1862.8851860811699,1882.9098910648402,1909.657189473214,1932.0897647855963,1950.2018939473598,1962.3596021090054,1968.3397988724234,1982.5190226548639,1995.8622217071618,2013.2642661673513,2027.6036029214129,2045.5304199985367,2061.800847349092,2084.2051023389545,2099.741922540924,2112.253676940018,2115.953378,2111.966275576922,2099.4206326249296,2082.546997339214,2078.555325779952,2090.194171668346,2119.8395282218144,2141.7851291677475,2161.0830628689537,2170.1654426463274,2183.2008984918393,2190.2103896837502,2193.806696255291,2196.4047688260084,2194.417464395161,2192.228817414701,2189.098094221322,2206.4862514083234,2227.3207627482643,2246.7385520019243,2252.8535608913103,2264.992681137126,2277.749573812648,2283.7743333786125,2283.4789535266077,2276.0435536213045
394798,81,"Little Rock, AR",msa,AR,918.7559733646922,923.8812743006408,928.5384619809929,930.1212733,936.5973915253179,939.6373464450239,943.5840287860561,940.6217104438454,941.8574077801311,941.1292802658992,939.8619038402237,938.9741676285058,938.4382331094058,941.7162092,940.4728967042425,944.0879496405801,943.6533072166358,946.2468890384902,948.1932739000382,949.2987125842932,953.7488300252122,952.0661551420192,953.4781205381937,954.4786303,958.3247851660025,961.4642685359644,963.9039364,966.1401134088763,970.8409486137604,973.2844673022637,973.9102612167802,975.2334678179119,974.8167169168744,971.2084645633333,972.4529375493872,967.3346283173814,972.2646686,970.65152,978.6131810907231,981.6284520430121,984.3301423,988.7723918,992.4175718492625,993.1831944729718,995.4364282977813,995.2041761974406,997.3179248209838,994.6009492387782,996.5414135357584,1002.7197164931845,1009.7507086454757,1011.7850388202974,1013.5850688786709,1015.8305867924688,1019.6924345679622,1020.195695586616,1019.1259995284722,1018.9401715301967,1021.7480215562368,1023.3872847336143,1023.9221696473907,1025.857774231796,1031.5072690349891,1036.8190815618614,1040.1512723820185,1050.4051497570215,1064.0352267979322,1072.3050225430593,1078.1937659269324,1080.4079658552523,1086.5438179837192,1092.6167898531596,1095.6744369534194,1105.704466,1113.4787925021096,1127.2117986812439,1134.7097130057448,1142.0057838478394,1157.2406062321252,1180.760362881944,1199.2194777092475,1206.9843235704725,1210.1126105057776,1216.4672743245287,1222.0939237373807,1222.6838894283167,1225.6401346673442,1233.9405334659946,1244.2248008468937,1252.0289314309766,1266.758567002301,1274.3923967803503,1285.4351363273654,1282.7053758489521,1285.3345252559525,1277.778166811203,1276.062791601863,1278.7980724181307,1293.8626160893991,1308.8297967716287,1317.9572645960302,1320.5121938227514,1319.7075169450154,1324.4586321204888,1324.700151555626,1330.1071714594964,1338.8032790847797,1350.2581259005553,1361.9903028569624,1364.7551571959516,1373.7480769094436,1384.3813865620032,1394.3556006622373,1397.6133958013043,1387.554268216148,1388.6220743981921,1391.2668012840425
394766,82,"Lakeland, FL",msa,FL,1107.4862054639075,1107.2843684230256,1116.225294884847,1127.4607757945566,1143.7628696712316,1149.553886811369,1153.3029510787476,1153.468423048653,1151.2132024578352,1154.6121197558125,1158.8524994119166,1161.3649528033432,1165.3970214354247,1165.9281893385921,1174.2622980643828,1180.9130903580274,1189.0019751203142,1193.8147360236628,1197.5570877925047,1203.635259100344,1208.0577382889571,1207.0935791331221,1206.0426831063787,1208.7071348332906,1216.147642271605,1225.4449588120756,1234.4005167286443,1244.8853707866842,1256.1030752089675,1264.0766114703565,1264.896617610216,1261.9867203687932,1264.1417874615918,1267.3619751389854,1274.7323513719416,1275.5016963494088,1277.7787528270505,1283.3558944348451,1298.2959417981856,1315.941314139365,1327.8607711620477,1334.2925051145355,1339.292535236052,1341.3894639137054,1344.2694015047896,1343.282676761928,1343.6899223716719,1350.245289316728,1357.5713694215576,1368.6913155045504,1375.532553009382,1384.5027186815596,1391.9027777444867,1399.4481279937322,1402.3526107193832,1408.0124945622968,1411.4669989294964,1418.3877274642964,1418.5821228332677,1420.8743903398627,1423.2603276966156,1429.1005393143414,1432.2015613691547,1436.5621296998822,1446.8059353151248,1446.4529861345416,1455.4443416023005,1471.9787987519312,1495.068046,1510.7611351032729,1514.4582862604138,1520.8406039375384,1529.4695887413639,1528.232305368067,1547.794605047721,1571.416202018792,1608.1535996853138,1636.3207136584824,1660.5022525848685,1686.9031433788646,1718.0142967003599,1754.661112313146,1781.8993954068017,1787.2082936881884,1793.3220989079634,1807.0506160652255,1838.9487435308918,1867.748891991112,1897.7633924340582,1918.7807179415079,1943.8847562452725,1959.5033359182255,1958.6388227525806,1953.5281304434266,1949.166377047789,1950.7814146171015,1949.5098753645022,1950.0719315940928,1961.422514911056,1973.0496725432279,1981.1326949127997,1995.1692970690094,1998.2898023468874,2011.0016563536738,2000.233439810584,2000.9636687908533,1992.796805960709,1999.540793211489,1998.044314876398,2006.5204796701842,2014.7580477461408,2032.5493164659179,2037.482367228119,2039.0385747839582,2041.5669700359558,2049.6463341404697,2054.2658030780553
394304,83,"Akron, OH",msa,OH,759.8486276665484,759.8725530843622,755.7483764389266,772.5949408990327,774.9403158638983,783.2956698,778.4348547068635,785.8880819135793,778.2046911408623,778.8923763063954,774.9416125816797,784.5529176622912,783.5599076900039,784.2784749040035,778.9065021552175,784.0022465698489,787.9986089662746,799.3025409687984,798.7593267793847,798.6436969043357,794.9503001,798.0755563899567,798.9703337384822,796.9540656386895,795.3416658499341,796.7526581,804.4415588174979,810.8079686383284,820.6833119479664,823.5798788325176,827.0678188410003,821.0754627907226,818.9365393,817.8579894,817.0481487952768,817.2569492256019,819.1700413877542,826.8199157231772,832.9100745970394,833.6110714114488,830.6582167548037,834.2499730364012,835.4012336152168,837.6060695513073,834.9266598978248,833.9530910173239,834.7862059903907,837.9816745629947,844.2029097653398,846.8637097811284,857.7580334516625,863.4948759,871.3665558709781,872.1574708606072,872.0386777,878.2627040107336,870.9732476013266,874.6377710985456,869.1758759997622,873.4204283302364,872.4167740317747,877.6451329274365,890.1449865529917,903.3117503486725,910.6050954241899,912.8585333282888,918.7638249217048,925.0431434828989,924.3238135,927.1129907,931.4318896339831,941.2742745709772,949.8491216354138,960.5424505962427,969.5858344,975.8512045042567,992.2794712376407,1004.3834963292622,1017.1109682375999,1027.6307364948511,1038.246242639531,1052.692965977865,1058.0525684948711,1061.3987440787675,1053.8797057357474,1060.159156745725,1073.403838595507,1101.0812733702253,1110.3599444722552,1123.459511673002,1133.6901644206882,1147.6234578680312,1158.6338904561596,1164.208780941257,1159.1155684552295,1159.6019847476232,1161.7985131217495,1163.3669400739036,1177.3762580353243,1184.951744545739,1208.4639775124674,1218.5662505323758,1228.0619725797087,1235.6536194984467,1243.5050009787792,1245.3052400941567,1247.4422500402213,1252.1346501430057,1260.585277394212,1270.196621,1257.8542738077585,1264.0288349018701,1267.0371625629004,1289.7374923363664,1303.0497096538977,1312.7959979381046,1316.4928774928776
